type,reason,image,actual_class,predicted_class,iou,det_conf,class_conf,xmin,ymin,xmax,ymax
false_negative,fn_missed_known,861d.jpg,sls-15,,,,,1362.0,406.5,1390.5,452.25
false_negative,fn_missed_known,347d.jpg,sls-40,,,,,237.0,302.0,360.0,425.0
false_negative,fn_missed_known,752c.jpg,sls-15,,,,,194.25,420.75,234.0,481.5
false_negative,fn_missed_known,train_823.jpg,no honking,,,,,821.0,673.0,942.0,783.0
false_negative,fn_missed_known,380c.jpg,sls-100,,,,,477.0,656.0,524.0,704.0
false_negative,fn_missed_known,836ct.jpg,tls-e,,,,,354.75,33.75,397.5,134.25
false_negative,fn_missed_known,2173c.jpg,sls-70,,,,,105.0,472.0,151.0,534.0
false_negative,fn_missed_known,462lt.jpg,tls-y,,,,,65.25,256.5,121.5,366.75
false_negative,fn_missed_known,1885.jpg,sls-80,,,,,209.0,633.0,250.0,686.0
false_negative,fn_missed_known,1059bt.jpg,tls-g,,,,,848.0,370.0,922.0,402.0
false_negative,fn_missed_known,1059bt.jpg,tls-g,,,,,1111.0,376.0,1183.0,408.0
false_negative,fn_missed_known,1059bt.jpg,tls-g,,,,,1242.0,387.0,1309.0,419.0
false_negative,fn_missed_known,904e.jpg,sls-40,,,,,976.5,255.75,1041.75,315.0
false_negative,fn_missed_known,956et.jpg,tls-g,,,,,1314.0,303.75,1344.75,417.75
false_negative,fn_missed_known,956et.jpg,tls-g,,,,,1031.25,142.5,1122.75,192.75
false_negative,fn_missed_known,956et.jpg,tls-g,,,,,479.25,89.25,621.0,126.75
false_negative,fn_missed_known,910ct.jpg,tls-g,,,,,8.25,308.25,45.0,389.25
false_negative,fn_missed_known,910ct.jpg,tls-g,,,,,245.25,113.25,330.75,164.25
false_negative,fn_missed_known,910ct.jpg,tls-g,,,,,909.0,105.0,1010.25,151.5
false_negative,fn_missed_known,910ct.jpg,tls-g,,,,,1048.5,119.25,1141.5,171.0
false_negative,fn_missed_known,910ct.jpg,tls-g,,,,,1349.25,317.25,1387.5,405.75
false_negative,fn_missed_known,1876c.jpg,sls-40,,,,,1647.0,578.0,1723.0,676.0
false_negative,fn_missed_known,467ft.jpg,tls-g,,,,,575.0,549.0,602.0,627.0
false_negative,fn_missed_known,780gt.jpg,tls-g,,,,,852.0,144.0,900.0,262.0
false_negative,fn_missed_known,780gt.jpg,tls-e,,,,,1521.0,499.0,1581.0,664.0
false_negative,fn_missed_known,840t.jpg,tls-e,,,,,156.75,296.25,197.25,417.0
false_negative,fn_missed_known,840t.jpg,tls-e,,,,,852.0,344.25,881.25,420.75
false_negative,fn_missed_known,840t.jpg,tls-r,,,,,1190.25,187.5,1215.75,252.0
false_negative,fn_missed_known,913d.jpg,tls-y,,,,,1194.75,206.25,1262.25,240.0
false_negative,fn_missed_known,2189at.jpg,tls-y,,,,,923.0,448.0,951.0,524.0
false_negative,fn_missed_known,917d.jpg,sls-40,,,,,214.5,249.75,267.75,306.75
false_negative,fn_missed_known,493kt.jpg,tls-y,,,,,795.0,603.0,829.0,680.0
false_negative,fn_missed_known,493kt.jpg,tls-y,,,,,1282.0,604.0,1313.0,678.0
false_negative,fn_missed_known,2119b.jpg,sls-40,,,,,240.0,555.0,285.0,603.0
false_negative,fn_missed_known,879ct.jpg,tls-y,,,,,57.75,253.5,101.25,344.25
false_negative,fn_missed_known,879ct.jpg,tls-y,,,,,1345.5,304.5,1378.5,382.5
false_negative,fn_missed_known,1406a.jpg,sls-100,,,,,489.0,649.0,547.0,711.0
false_negative,fn_missed_known,2212b.jpg,sls-40,,,,,354.0,567.0,435.0,649.0
false_negative,fn_missed_known,1240e.jpg,sls-40,,,,,181.0,481.0,261.0,584.0
false_negative,fn_missed_known,882bt.jpg,tls-g,,,,,178.5,260.25,219.0,353.25
false_negative,fn_missed_known,882bt.jpg,tls-g,,,,,1067.25,282.75,1105.5,385.5
false_negative,fn_missed_known,917a.jpg,sls-50,,,,,372.0,372.0,438.0,439.0
false_negative,fn_missed_known,900et.jpg,tls-y,,,,,567.0,222.75,631.5,250.5
false_negative,fn_missed_known,900et.jpg,tls-y,,,,,765.75,228.0,834.75,256.5
false_negative,fn_missed_known,2239b.jpg,sls-100,,,,,558.0,642.0,622.0,706.0
false_negative,fn_missed_known,535ct.jpg,tls-e,,,,,1033.5,413.25,1058.25,483.75
false_negative,fn_missed_known,535ct.jpg,tls-g,,,,,865.5,330.0,940.5,357.0
false_negative,fn_missed_known,973c.jpg,tls-e,,,,,1076.25,315.0,1102.5,390.0
false_negative,fn_missed_known,1854bt.jpg,tls-e,,,,,431.0,124.0,484.0,259.0
false_negative,fn_missed_known,2369c.jpg,sls-50,,,,,178.0,65.0,290.0,199.0
false_negative,fn_missed_known,2216d.jpg,sls-100,,,,,65.0,392.0,177.0,552.0
false_negative,fn_missed_known,1240d.jpg,sls-40,,,,,428.0,574.0,495.0,644.0
false_negative,fn_missed_known,759d.jpg,sls-80,,,,,113.25,427.5,183.75,510.75
false_negative,fn_missed_known,842d.jpg,sls-15,,,,,1266.75,357.75,1325.25,436.5
false_negative,fn_missed_known,882at.jpg,tls-g,,,,,855.0,381.0,872.25,432.75
false_negative,fn_missed_known,882at.jpg,tls-g,,,,,417.0,363.0,436.5,411.75
false_negative,fn_missed_known,1556c.jpg,sls-70,,,,,238.0,322.0,345.0,435.0
false_negative,fn_missed_known,534dt.jpg,tls-g,,,,,468.0,436.5,492.0,501.75
false_negative,fn_missed_known,534dt.jpg,tls-g,,,,,876.0,375.75,931.5,397.5
false_negative,fn_missed_known,534dt.jpg,tls-g,,,,,598.5,363.75,671.25,384.0
false_negative,fn_missed_known,534dt.jpg,tls-g,,,,,1059.75,436.5,1084.5,505.5
false_negative,fn_missed_known,657h.jpg,tls-g,,,,,209.25,402.0,246.0,502.5
false_negative,fn_missed_known,657h.jpg,tls-g,,,,,171.75,399.0,207.75,500.25
false_negative,fn_missed_known,842a.jpg,sls-15,,,,,931.5,417.0,969.75,456.0
false_negative,fn_missed_known,2119c.jpg,sls-40,,,,,59.0,495.0,107.0,556.0
false_negative,fn_missed_known,657i.jpg,tls-g,,,,,58.5,360.0,98.25,474.0
false_negative,fn_missed_known,657i.jpg,tls-g,,,,,97.5,362.25,138.0,477.75
false_negative,fn_missed_known,973a.jpg,tls-y,,,,,1320.0,453.0,1348.0,533.0
false_negative,fn_missed_known,842b.jpg,sls-15,,,,,1011.75,403.5,1057.5,452.25
false_negative,fn_missed_known,2377c.jpg,sls-60,,,,,59.0,253.0,118.0,336.0
false_negative,fn_missed_known,917c.jpg,sls-50,,,,,45.0,159.75,102.0,228.75
false_negative,fn_missed_known,917c.jpg,sls-40,,,,,305.25,292.5,350.25,338.25
false_negative,fn_missed_known,657d.jpg,tls-e,,,,,204.0,353.25,254.25,456.75
false_negative,fn_missed_known,759.jpg,sls-80,,,,,379.5,493.5,427.5,539.25
false_negative,fn_missed_known,658dt.jpg,tls-g,,,,,337.5,273.0,405.75,443.25
false_negative,fn_missed_known,555dt.jpg,tls-c,,,,,408.0,445.5,432.0,490.5
false_negative,fn_missed_known,555dt.jpg,tls-c,,,,,562.5,355.5,585.75,400.5
false_negative,fn_missed_known,555dt.jpg,tls-c,,,,,678.75,363.75,702.75,407.25
false_negative,fn_missed_known,753a.jpg,sls-15,,,,,389.25,501.75,423.0,537.0
false_negative,fn_missed_known,140b.jpg,sls-40,,,,,679.0,505.26,732.0,555.88
false_negative,fn_missed_known,658bt.jpg,tls-g,,,,,519.75,426.0,552.75,510.75
false_negative,fn_missed_known,908dt.jpg,tls-y,,,,,105.75,10.5,259.5,260.25
false_negative,fn_missed_known,908dt.jpg,tls-y,,,,,915.75,99.0,1048.5,150.0
false_negative,fn_missed_known,908dt.jpg,tls-y,,,,,1090.5,118.5,1179.0,174.75
false_negative,fn_missed_known,908dt.jpg,tls-y,,,,,1272.0,281.25,1320.75,404.25
false_negative,fn_missed_known,891t.jpg,tls-g,,,,,89.25,319.5,113.25,383.25
false_negative,fn_missed_known,891t.jpg,tls-g,,,,,863.25,312.75,895.5,393.0
false_negative,fn_missed_known,869c.jpg,sls-80,,,,,261.0,378.75,317.25,441.75
false_negative,fn_missed_known,2112t.jpg,tls-g,,,,,602.0,518.0,653.0,631.0
false_negative,fn_missed_known,2112t.jpg,tls-g,,,,,1432.0,497.0,1486.0,608.0
false_negative,fn_missed_known,2112t.jpg,tls-g,,,,,1053.0,457.0,1085.0,522.0
false_negative,fn_missed_known,657c.jpg,tls-g,,,,,625.0,637.0,655.0,705.0
false_negative,fn_missed_known,train_881.jpg,no honking,,,,,159.0,131.0,183.0,154.0
false_negative,fn_missed_known,1326d.jpg,sls-40,,,,,137.0,426.0,226.0,538.0
false_negative,fn_missed_known,534ft.jpg,tls-g,,,,,555.0,252.0,665.25,283.5
false_negative,fn_missed_known,534ft.jpg,tls-e,,,,,985.5,274.5,1064.25,309.0
false_negative,fn_missed_known,534ft.jpg,tls-g,,,,,1241.25,379.5,1274.25,479.25
false_negative,fn_missed_known,1933ct.jpg,tls-g,,,,,574.0,352.0,676.0,397.0
false_negative,fn_missed_known,493mt.jpg,tls-y,,,,,796.0,577.0,839.0,675.0
false_negative,fn_missed_known,493mt.jpg,tls-y,,,,,1101.0,492.0,1185.0,525.0
false_negative,fn_missed_known,493mt.jpg,tls-y,,,,,1215.0,495.0,1282.0,525.0
false_negative,fn_missed_known,493mt.jpg,tls-e,,,,,1346.0,588.0,1382.0,671.0
false_negative,fn_missed_known,1933bt.jpg,tls-c,,,,,848.0,354.0,960.0,401.0
false_negative,fn_missed_known,1933bt.jpg,tls-c,,,,,327.0,531.0,371.0,630.0
false_negative,fn_missed_known,2216.jpg,sls-100,,,,,363.0,523.0,455.0,626.0
false_negative,fn_missed_known,870c.jpg,sls-80,,,,,191.25,406.5,228.75,451.5
false_negative,fn_missed_known,497mt.jpg,tls-e,,,,,705.0,35.25,854.25,93.75
false_negative,fn_missed_known,497mt.jpg,tls-e,,,,,872.25,46.5,1005.75,108.0
false_negative,fn_missed_known,555ft.jpg,tls-g,,,,,471.0,590.0,505.0,652.0
false_negative,fn_missed_known,900t.jpg,tls-y,,,,,166.0,456.0,204.0,562.0
false_negative,fn_missed_known,900t.jpg,tls-y,,,,,1037.0,471.0,1074.0,554.0
false_negative,fn_missed_known,748d.jpg,sls-50,,,,,81.0,346.5,150.75,423.0
false_negative,fn_missed_known,993ct.jpg,tls-c,,,,,1093.5,78.75,1183.5,246.0
false_negative,fn_missed_known,291et.jpg,tls-g,,,,,350.0,151.88,442.0,384.15
false_negative,fn_missed_known,917e.jpg,sls-40,,,,,77.25,184.5,138.75,256.5
false_negative,fn_missed_known,train_835.jpg,no honking,,,,,1033.0,1064.0,1104.0,1177.0
false_negative,fn_missed_known,2216c.jpg,sls-100,,,,,211.0,460.0,318.0,590.0
false_negative,fn_missed_known,900dt.jpg,tls-e,,,,,53.25,156.0,108.0,204.0
false_negative,fn_missed_known,900dt.jpg,tls-e,,,,,155.25,200.25,208.5,243.0
false_negative,fn_missed_known,594gt.jpg,tls-g,,,,,756.0,83.25,802.5,186.75
false_negative,fn_missed_known,993dt.jpg,tls-g,,,,,1108.5,72.75,1200.0,242.25
false_negative,fn_missed_known,2208at.jpg,tls-g,,,,,901.0,430.0,942.0,518.0
false_negative,fn_missed_known,2208at.jpg,tls-g,,,,,592.0,589.0,633.0,677.0
false_negative,fn_missed_known,869d.jpg,sls-80,,,,,129.75,350.25,193.5,429.75
false_negative,fn_missed_known,1201.jpg,sls-70,,,,,303.0,524.0,382.0,612.0
false_negative,fn_missed_known,1352.jpg,sls-40,,,,,432.0,372.0,486.0,429.0
false_negative,fn_missed_known,759b.jpg,sls-80,,,,,458.25,514.5,492.75,549.0
false_negative,fn_missed_known,1201d.jpg,sls-70,,,,,55.0,431.0,133.0,550.0
false_negative,fn_missed_known,2119.jpg,sls-40,,,,,144.0,525.0,191.0,580.0
false_negative,fn_missed_known,1966t.jpg,tls-g,,,,,1023.0,271.0,1110.0,311.0
false_negative,fn_missed_known,1966t.jpg,tls-g,,,,,1381.0,338.0,1440.0,375.0
false_negative,fn_missed_known,2211at.jpg,tls-g,,,,,718.0,422.0,760.0,515.0
false_negative,fn_missed_known,2211at.jpg,tls-e,,,,,1335.0,432.0,1367.0,520.0
false_negative,fn_missed_known,2216b.jpg,sls-100,,,,,503.0,579.0,577.0,657.0
false_negative,fn_missed_known,891at.jpg,tls-g,,,,,804.75,369.0,826.5,423.0
false_negative,fn_missed_known,993at.jpg,tls-r,,,,,148.5,310.5,174.75,361.5
false_negative,fn_missed_known,1933at.jpg,tls-r,,,,,863.0,422.0,956.0,463.0
false_negative,fn_missed_known,690t.jpg,tls-g,,,,,422.25,438.0,445.5,519.75
false_negative,fn_missed_known,690t.jpg,tls-r,,,,,1063.5,433.5,1092.0,525.0
false_negative,fn_missed_known,657.jpg,tls-g,,,,,218.25,362.25,265.5,461.25
false_negative,fn_missed_known,1556d.jpg,sls-70,,,,,119.0,242.0,235.0,373.0
false_negative,fn_missed_known,842.jpg,sls-15,,,,,1102.5,390.75,1154.25,447.75
false_negative,fn_missed_known,555t.jpg,tls-c,,,,,721.5,377.25,742.5,419.25
false_negative,fn_missed_known,555t.jpg,tls-c,,,,,612.0,371.25,633.0,413.25
false_negative,fn_missed_known,555t.jpg,tls-c,,,,,466.5,458.25,489.0,499.5
false_negative,fn_missed_known,658ct.jpg,tls-g,,,,,429.75,360.0,477.75,483.75
false_negative,fn_missed_known,95ct.jpg,tls-e,,,,,455.0,376.21,514.0,496.32
false_negative,fn_missed_known,train_884.jpg,no honking,,,,,143.0,151.0,178.0,186.0
false_negative,fn_missed_known,594et.jpg,tls-g,,,,,737.25,237.75,767.25,306.75
false_negative,fn_missed_known,493it.jpg,tls-e,,,,,591.75,456.0,613.5,508.5
false_negative,fn_missed_known,2013c.jpg,sls-50,,,,,146.0,479.0,216.0,554.0
false_negative,fn_missed_known,1201a.jpg,sls-70,,,,,545.0,604.0,601.0,659.0
false_negative,fn_missed_known,2211t.jpg,tls-g,,,,,156.0,159.0,288.0,430.0
false_negative,fn_missed_known,2211t.jpg,tls-g,,,,,789.0,332.0,831.0,446.0
false_negative,fn_missed_known,2211t.jpg,tls-e,,,,,1579.0,329.0,1624.0,437.0
false_negative,fn_missed_known,748b.jpg,sls-50,,,,,360.0,458.25,403.5,502.5
false_negative,fn_missed_known,748a.jpg,sls-50,,,,,411.0,477.75,447.75,515.25
false_negative,fn_missed_known,535dt.jpg,tls-g,,,,,1210.5,342.0,1245.0,452.25
false_negative,fn_missed_known,535dt.jpg,tls-g,,,,,960.0,202.5,1072.5,252.0
false_negative,fn_missed_known,882t.jpg,tls-g,,,,,978.75,322.5,1008.0,405.0
false_negative,fn_missed_known,882t.jpg,tls-g,,,,,274.5,299.25,306.0,377.25
false_negative,fn_missed_known,908bt.jpg,tls-y,,,,,468.0,370.5,495.0,435.0
false_negative,fn_missed_known,908bt.jpg,tls-y,,,,,874.5,378.75,894.75,437.25
false_negative,fn_missed_known,993t.jpg,tls-r,,,,,1093.5,78.75,1183.5,247.5
false_negative,fn_missed_known,711dt.jpg,tls-g,,,,,1623.0,543.0,1667.0,624.0
false_negative,fn_missed_known,453.jpg,sls-80,,,,,361.5,501.0,396.0,536.25
false_negative,fn_missed_known,753b.jpg,sls-15,,,,,328.5,487.5,369.75,528.75
false_negative,fn_missed_known,600t.jpg,tls-r,,,,,949.0,456.0,976.0,532.0
false_negative,fn_missed_known,600t.jpg,tls-r,,,,,1169.0,469.0,1197.0,549.0
false_negative,fn_missed_known,993bt.jpg,tls-r,,,,,655.5,294.75,691.5,370.5
false_negative,fn_missed_known,497ht.jpg,tls-e,,,,,318.0,340.5,373.5,364.5
false_negative,fn_missed_known,497ht.jpg,tls-e,,,,,260.25,342.75,311.25,369.75
false_negative,fn_missed_known,497ht.jpg,tls-e,,,,,747.0,333.0,809.25,358.5
false_negative,fn_missed_known,497ht.jpg,tls-e,,,,,819.0,331.5,879.0,357.75
false_negative,fn_missed_known,497ht.jpg,tls-e,,,,,1057.5,432.0,1083.0,485.25
false_negative,fn_missed_known,493lt.jpg,tls-e,,,,,798.0,597.0,829.0,679.0
false_negative,fn_missed_known,493lt.jpg,tls-e,,,,,1294.0,598.0,1328.0,678.0
false_negative,fn_missed_known,879t.jpg,tls-y,,,,,247.5,327.0,276.0,390.75
false_negative,fn_missed_known,879t.jpg,tls-y,,,,,1135.5,352.5,1158.75,408.75
false_negative,fn_missed_known,891bt.jpg,tls-g,,,,,978.75,193.5,1025.25,327.0
false_negative,fn_missed_known,1187b.jpg,sls-50,,,,,631.0,616.0,685.0,663.0
false_negative,fn_missed_known,917b.jpg,sls-40,,,,,371.25,324.75,409.5,362.25
false_negative,fn_missed_known,879bt.jpg,tls-e,,,,,323.25,355.5,348.0,405.0
false_negative,fn_missed_known,1326.jpg,sls-40,,,,,487.0,574.0,553.0,643.0
false_negative,fn_missed_known,534et.jpg,tls-g,,,,,424.5,411.0,452.25,484.5
false_negative,fn_missed_known,534et.jpg,tls-g,,,,,578.25,321.0,667.5,346.5
false_negative,fn_missed_known,534et.jpg,tls-g,,,,,911.25,337.5,976.5,362.25
false_negative,fn_missed_known,534et.jpg,tls-g,,,,,1124.25,413.25,1152.0,491.25
false_negative,fn_missed_known,2013d.jpg,sls-50,,,,,52.0,443.0,129.0,527.0
false_negative,fn_missed_known,973b.jpg,tls-e,,,,,1350.0,441.0,1380.0,530.0
false_negative,fn_missed_known,842c.jpg,sls-15,,,,,1165.5,378.0,1222.5,445.5
false_negative,fn_missed_known,594ct.jpg,tls-g,,,,,384.0,459.0,444.0,583.0
false_negative,fn_missed_known,594ct.jpg,tls-g,,,,,1495.0,498.0,1548.0,613.0
false_negative,fn_missed_known,594ct.jpg,tls-g,,,,,960.0,439.0,991.0,514.0
false_negative,fn_missed_known,2020t.jpg,tls-g,,,,,362.0,458.0,399.0,561.0
false_negative,fn_missed_known,2020t.jpg,tls-g,,,,,880.0,247.0,910.0,314.0
false_negative,fn_missed_known,493nt.jpg,tls-y,,,,,798.0,583.0,835.0,672.0
false_negative,fn_missed_known,493nt.jpg,tls-y,,,,,1353.0,603.0,1382.0,673.0
false_negative,fn_missed_known,1131.jpg,sls-40,,,,,439.0,522.0,512.0,595.0
false_negative,fn_missed_known,753.jpg,sls-15,,,,,264.75,471.0,311.25,519.75
false_negative,fn_missed_known,1131c.jpg,sls-40,,,,,296.0,453.0,380.0,543.0
false_negative,fn_missed_known,657f.jpg,tls-g,,,,,576.75,465.75,597.0,523.5
false_negative,fn_missed_known,657f.jpg,tls-g,,,,,600.75,465.75,621.0,523.5
false_negative,fn_missed_known,2239c.jpg,sls-100,,,,,205.0,555.0,309.0,672.0
false_negative,fn_missed_known,497it.jpg,tls-y,,,,,220.5,300.0,281.25,335.25
false_negative,fn_missed_known,497it.jpg,tls-y,,,,,155.25,308.25,210.0,339.0
false_negative,fn_missed_known,497it.jpg,tls-y,,,,,733.5,285.0,809.25,315.75
false_negative,fn_missed_known,497it.jpg,tls-y,,,,,821.25,285.75,893.25,315.75
false_negative,fn_missed_known,497it.jpg,tls-e,,,,,1109.25,407.25,1138.5,473.25
false_negative,fn_missed_known,908et.jpg,tls-e,,,,,951.0,51.75,1093.5,110.25
false_negative,fn_missed_known,908et.jpg,tls-e,,,,,1143.75,80.25,1238.25,144.0
false_negative,fn_missed_known,908et.jpg,tls-e,,,,,1341.0,264.0,1389.75,400.5
false_negative,fn_missed_known,291dt.jpg,tls-g,,,,,525.0,278.93,580.0,437.76
false_negative,fn_missed_known,891ct.jpg,tls-g,,,,,1129.5,69.0,1209.75,258.75
false_negative,fn_missed_known,869a.jpg,sls-80,,,,,463.5,419.25,498.75,454.5
false_negative,fn_missed_known,690ct.jpg,tls-g,,,,,360.0,411.0,388.5,507.75
false_negative,fn_missed_known,690ct.jpg,tls-r,,,,,1156.5,393.0,1194.75,509.25
false_negative,fn_missed_known,594ft.jpg,tls-g,,,,,750.0,162.0,781.5,251.25
false_negative,fn_missed_known,657e.jpg,tls-g,,,,,109.5,310.5,168.0,430.5
false_negative,fn_missed_known,1187.jpg,sls-50,,,,,539.0,573.0,603.0,637.0
false_negative,fn_missed_known,711bt.jpg,tls-g,,,,,1205.25,426.75,1234.5,486.0
false_negative,fn_missed_known,493ot.jpg,tls-y,,,,,728.0,544.0,785.0,661.0
false_negative,fn_missed_known,493ot.jpg,tls-y,,,,,1411.0,586.0,1444.0,665.0
false_negative,fn_missed_known,2229d.jpg,sls-100,,,,,66.0,546.0,153.0,648.0
false_negative,fn_missed_known,497jt.jpg,tls-e,,,,,175.5,270.75,239.25,305.25
false_negative,fn_missed_known,497jt.jpg,tls-e,,,,,111.0,279.0,167.25,312.75
false_negative,fn_missed_known,497jt.jpg,tls-e,,,,,731.25,252.0,813.0,285.75
false_negative,fn_missed_known,497jt.jpg,tls-e,,,,,828.0,252.0,906.75,285.75
false_negative,fn_missed_known,497jt.jpg,tls-e,,,,,1139.25,390.0,1176.0,462.0
false_negative,fn_missed_known,2208t.jpg,tls-r,,,,,1078.0,398.0,1122.0,502.0
false_negative,fn_missed_known,2208t.jpg,tls-g,,,,,856.0,395.0,900.0,492.0
false_negative,fn_missed_known,2208t.jpg,tls-r,,,,,170.0,167.0,239.0,289.0
false_negative,fn_missed_known,1887c.jpg,sls-80,,,,,155.0,576.0,211.0,648.0
false_negative,fn_missed_known,869b.jpg,sls-80,,,,,423.0,411.75,462.0,452.25
false_negative,fn_missed_known,430d.jpg,sls-100,,,,,264.0,452.25,319.5,513.75
false_negative,fn_missed_known,594bt.jpg,tls-g,,,,,528.0,540.0,570.0,628.0
false_negative,fn_missed_known,594bt.jpg,tls-g,,,,,1343.0,564.0,1382.0,647.0
false_negative,fn_missed_known,594bt.jpg,tls-g,,,,,948.0,490.0,976.0,554.0
false_negative,fn_missed_known,748c.jpg,sls-50,,,,,166.5,381.75,231.0,448.5
false_negative,fn_missed_known,2228.jpg,sls-100,,,,,378.0,539.0,432.0,641.0
false_negative,fn_missed_known,711ct.jpg,tls-g,,,,,1266.75,389.25,1305.0,462.0
false_negative,fn_missed_known,1131d.jpg,sls-40,,,,,142.0,373.0,237.0,483.0
false_negative,fn_missed_known,973.jpg,tls-e,,,,,1407.0,429.0,1441.0,526.0
false_negative,fn_missed_known,748.jpg,sls-50,,,,,255.75,414.0,310.5,471.0
false_negative,fn_missed_known,882ct.jpg,tls-g,,,,,62.25,207.0,113.25,326.25
false_negative,fn_missed_known,882ct.jpg,tls-g,,,,,1198.5,227.25,1249.5,359.25
false_negative,fn_missed_known,711et.jpg,tls-g,,,,,1345.5,375.75,1384.5,447.75
false_negative,fn_missed_known,711et.jpg,tls-r,,,,,1266.0,410.25,1302.0,475.5
false_negative,fn_missed_known,453c.jpg,sls-80,,,,,350.25,497.25,385.5,534.0
false_negative,fn_missed_known,2350c.jpg,sls-50,,,,,230.0,136.0,322.0,243.0
false_negative,fn_missed_known,1887.jpg,sls-80,,,,,288.0,606.0,340.0,667.0
false_negative,fn_missed_known,753c.jpg,sls-15,,,,,178.5,447.75,231.75,505.5
false_negative,fn_missed_known,2223d.jpg,sls-80,,,,,78.0,411.0,183.0,534.0
false_negative,fn_missed_known,657g.jpg,tls-g,,,,,342.0,435.0,372.75,517.5
false_negative,fn_missed_known,657g.jpg,tls-g,,,,,375.75,438.75,407.25,519.75
false_negative,fn_missed_known,917.jpg,sls-50,,,,,106.5,193.5,171.0,262.5
false_negative,fn_missed_known,917.jpg,sls-40,,,,,333.75,309.0,378.0,349.5
false_negative,fn_missed_known,690bt.jpg,tls-r,,,,,943.5,472.5,965.25,543.0
false_negative,fn_missed_known,908t.jpg,tls-y,,,,,460.5,250.5,527.25,384.0
false_negative,fn_missed_known,908t.jpg,tls-y,,,,,894.75,206.25,986.25,235.5
false_negative,fn_missed_known,908t.jpg,tls-y,,,,,1023.0,214.5,1093.5,249.0
false_negative,fn_missed_known,908t.jpg,tls-y,,,,,1167.75,324.75,1199.25,417.75
false_negative,fn_missed_known,1240c.jpg,sls-50,,,,,196.0,477.0,278.0,575.0
false_negative,fn_missed_known,1201c.jpg,sls-70,,,,,193.0,486.0,271.0,585.0
false_negative,fn_missed_known,759c.jpg,sls-80,,,,,283.5,473.25,342.0,534.0
false_negative,fn_missed_known,1933t.jpg,tls-r,,,,,578.0,354.0,679.0,396.0
false_negative,fn_missed_known,1933t.jpg,tls-r,,,,,850.0,356.0,959.0,404.0
false_negative,fn_missed_known,2080t.jpg,tls-g,,,,,1304.0,294.0,1341.0,368.0
false_negative,fn_missed_known,594dt.jpg,tls-g,,,,,734.25,266.25,762.75,333.0
false_negative,fn_missed_known,1327d.jpg,sls-60,,,,,47.0,367.0,139.0,489.0
false_negative,fn_missed_known,train_757.jpg,no honking,,,,,283.0,392.0,329.0,431.0
false_negative,fn_missed_known,2223c.jpg,sls-80,,,,,235.0,477.0,332.0,579.0
false_negative,fn_missed_known,1326c.jpg,sls-40,,,,,335.0,513.0,412.0,601.0
false_negative,fn_missed_known,1131b.jpg,sls-40,,,,,552.0,573.0,612.0,629.0
false_negative,fn_missed_known,455e.jpg,sls-80,,,,,120.0,432.75,164.25,495.0
false_negative,fn_missed_known,2223.jpg,sls-80,,,,,353.0,520.0,437.0,608.0
false_negative,fn_missed_known,430c.jpg,sls-100,,,,,449.25,492.75,488.25,531.75
false_negative,fn_missed_known,900ct.jpg,tls-y,,,,,856.5,285.75,894.75,381.0
false_negative,fn_missed_known,535t.jpg,tls-g,,,,,1017.0,420.0,1039.5,491.25
false_negative,fn_missed_known,535t.jpg,tls-g,,,,,857.25,343.5,929.25,369.75
false_negative,fn_missed_known,291t.jpg,tls-g,,,,,633.0,342.0,689.0,483.0
false_negative,fn_missed_known,455d.jpg,sls-80,,,,,302.25,474.0,342.75,515.25
false_negative,fn_missed_known,658t.jpg,tls-g,,,,,393.75,322.5,447.75,468.0
false_negative,fn_missed_known,534gt.jpg,tls-g,,,,,249.0,326.25,290.25,427.5
false_negative,fn_missed_known,534gt.jpg,tls-g,,,,,1071.0,192.0,1167.75,241.5
false_negative,fn_missed_known,534gt.jpg,tls-g,,,,,1365.75,339.75,1407.0,459.0
false_negative,fn_missed_known,555gt.jpg,tls-g,,,,,132.75,420.0,159.0,470.25
false_negative,fn_missed_known,555gt.jpg,tls-g,,,,,297.0,321.0,322.5,370.5
false_negative,fn_missed_known,555gt.jpg,tls-g,,,,,420.75,333.0,448.5,384.0
false_negative,fn_missed_known,453d.jpg,sls-80,,,,,268.5,483.0,306.0,526.5
false_negative,fn_missed_known,2350d.jpg,sls-50,,,,,121.0,102.0,216.0,224.0
false_negative,fn_missed_known,870.jpg,sls-80,,,,,260.25,416.25,293.25,455.25
false_negative,fn_missed_known,1887b.jpg,sls-80,,,,,388.0,628.0,435.0,680.0
false_negative,fn_missed_known,535bt.jpg,tls-g,,,,,977.25,432.0,998.25,492.75
false_negative,fn_missed_known,535bt.jpg,tls-g,,,,,835.5,363.75,898.5,387.0
false_negative,fn_missed_known,493jt.jpg,tls-y,,,,,790.0,604.0,828.0,681.0
false_negative,fn_missed_known,493jt.jpg,tls-y,,,,,1071.0,520.0,1130.0,543.0
false_negative,fn_missed_known,493jt.jpg,tls-y,,,,,1157.0,520.0,1216.0,546.0
false_negative,fn_missed_known,493jt.jpg,tls-y,,,,,1275.0,604.0,1305.0,677.0
false_negative,fn_missed_known,2170at.jpg,tls-g,,,,,918.0,412.0,953.0,482.0
false_negative,fn_missed_known,1131a.jpg,sls-40,,,,,626.0,607.0,673.0,652.0
false_negative,fn_missed_known,908ct.jpg,tls-e,,,,,504.0,283.5,554.25,402.75
